Date,Line,Time,Day,Location,Incident,Min Delay,Min Gap,Bound,Vehicle
6-Jan-24,512,00:56,Saturday,EGLINTON AND LAIRD,Collision - TTC Involved,0,0,E,8826
6-Jan-24,501,01:44,Saturday,QUEEN AND BATHURST,Security,30,40,W,8308
7-Jan-24,504,02:13,Sunday,KING AND RONCESVALLES,Utilized Off Route,10,20,W,4486
7-Jan-24,310,02:42,Sunday,SPADINA AND FRONT,Held By,21,31,N,4432
7-Jan-24,510,02:46,Sunday,SPADINA AND RICHMOND,Held By,65,95,S,4410
7-Jan-24,506,05:44,Sunday,DUNDAS WEST STATION,Security,0,0,,4477
7-Jan-24,505,05:45,Sunday,DUBDAS WEST STATION,General Delay,75,85,W,4447
7-Jan-24,509,05:54,Sunday,KING AND CHURCH,General Delay,15,30,E,4443
7-Jan-24,301,06:43,Sunday,QUEEN AND LESLIE,Security,13,38,E,8736
7-Jan-24,512,07:15,Sunday,ST CLAIR AND BATHURST,Mechanical,10,20,E,8091
7-Jan-24,509,07:26,Sunday,QUEENS QUAY AND SPADIN,General Delay,0,0,W,4450
7-Jan-24,505,08:23,Sunday,KINGSTON LOOP,Emergency Services,10,20,,4567
7-Jan-24,501,08:57,Sunday,QUEEN AND JOHN,Security,19,28,W,8210
7-Jan-24,512,08:58,Sunday,GUNNS LOOP,Emergency Services,8,16,,8110
7-Jan-24,504,09:39,Sunday,BROADVIEW STATION,Operations,9,18,W,8626
7-Jan-24,512,10:53,Sunday,ST CLAIR AND DEER PARK,Operations,8,16,E,8792
7-Jan-24,506,10:55,Sunday,GERRARD AND GLENMOUNT,General Delay,8,18,W,4411
7-Jan-24,507,11:12,Sunday,LAKE SHORE AND ROYAL Y,Operations,19,29,W,4400
7-Jan-24,506,11:13,Sunday,GERRARD AND BROADVIEW,General Delay,9,19,E,4485
7-Jan-24,504,12:00,Sunday,KING AND PARLIAMENT,Operations,10,20,E,4482
7-Jan-24,511,12:16,Sunday,BATHURST AND FORT YORK,Investigation,10,20,N,4602
7-Jan-24,501,14:03,Sunday,QUEEN AND BAY,Diversion,31,41,,4461
7-Jan-24,505,14:05,Sunday,KINGSTON LOOP,Emergency Services,10,20,,4490
7-Jan-24,503,14:06,Sunday,KING AND CHURCH,Diversion,31,41,W,4546
7-Jan-24,501,14:13,Sunday,BAY AND KING,Diversion,0,0,E,8384
7-Jan-24,501,14:25,Sunday,QUEEN AND PARLIAMENT,Mechanical,10,20,E,4474
7-Jan-24,504,14:25,Sunday,KING AND BAY,Diversion,40,50,,4482
7-Jan-24,506,15:07,Sunday,HIGH PARK LOOP,Investigation,10,20,,4415
7-Jan-24,501,15:10,Sunday,MCCAUL AND QUEEN,Diversion,10,20,N,4504
7-Jan-24,503,15:45,Sunday,CONNAUGHT AND QUEEN,General Delay,20,15,S,4476
7-Jan-24,506,15:48,Sunday,HIGH PARK LOOP,Collision - TTC Involved,10,20,E,4556
7-Jan-24,505,15:49,Sunday,DUNDAS AND CHURCH,Security,11,22,W,4563
7-Jan-24,503,15:52,Sunday,KING AND UNIVERSITY,Diversion,10,20,E,4513
7-Jan-24,509,16:15,Sunday,BATHURST AND LAKESHORE,Investigation,13,23,,4554
7-Jan-24,511,16:17,Sunday,EXHIBITION EAST LOOP,Investigation,10,20,N,4436
7-Jan-24,511,16:17,Sunday,FLEET AND BATHURST,Investigation,18,28,S,4497
7-Jan-24,510,16:18,Sunday,QUEENS QUAY AND LOWER,General Delay,10,20,N,4444
7-Jan-24,504,16:55,Sunday,KING AND UNIVERSITY,Diversion,30,50,,0
7-Jan-24,510,17:03,Sunday,SPADINA AND FRONT,Mechanical,10,20,N,4572
7-Jan-24,504,17:15,Sunday,KING AND BAY,Held By,10,20,,0
7-Jan-24,510,17:36,Sunday,SPADINA AND KING,Mechanical,10,20,N,4572
7-Jan-24,506,18:25,Sunday,GERRARD AND BROADVIEW,Cleaning - Unsanitary,10,20,E,4525
7-Jan-24,501,18:33,Sunday,QUEEN AND AUGUSTA,Operations,12,17,E,8338
7-Jan-24,501,21:17,Sunday,QUEEN AND COXWELL,Rail/Switches,10,20,W,4422
7-Jan-24,503,21:28,Sunday,KING AND SUMACH,Mechanical,10,20,E,4541
7-Jan-24,504,22:08,Sunday,KING AND BATHURST,Held By,0,0,E,0
7-Jan-24,512,23:49,Sunday,GUNNS LOOP,Utilized Off Route,10,20,E,8786
7-Jan-24,501,00:41,Sunday,QUEEN AND BATHURST,Security,5,10,W,8338
7-Jan-24,510,01:10,Sunday,SPADINA AND KING,Cleaning - Unsanitary,10,20,S,4503
8-Jan-24,501,05:30,Monday,QUEEN AND COXWELL,Rail/Switches,72,82,W,4525
8-Jan-24,503,05:38,Monday,QUEEN AND COXWELL,Diversion,72,82,W,4546
8-Jan-24,505,05:39,Monday,QUEEN AND COXWELL,Diversion,15,25,W,4554
8-Jan-24,501,05:42,Monday,QUEEN AND SPADINA,Utilized Off Route,5,10,W,7073
8-Jan-24,501,05:48,Monday,WOLSELEY LOOP,Utilized Off Route,5,10,W,8322
8-Jan-24,501,06:04,Monday,MCCAUL LOOP,Utilized Off Route,5,10,W,8380
8-Jan-24,505,06:04,Monday,QUEEN AND COXWELL,General Delay,0,0,W,4421
8-Jan-24,510,06:16,Monday,QUEEN AND LESLIE,Security,0,0,E,4412
8-Jan-24,503,06:49,Monday,CHARLOTTE AND OXLEY,General Delay,0,0,S,4546
8-Jan-24,509,07:09,Monday,BATHURST AND FLEET,General Delay,0,0,W,4456
8-Jan-24,504,08:05,Monday,KING AND DUFFERIN,Cleaning - Unsanitary,4,8,E,4537
8-Jan-24,504,09:18,Monday,KING AND SPADINA,Mechanical,12,16,W,4602
8-Jan-24,506,09:35,Monday,CARLTON AND PARLIAMENT,Held By,5,15,E,4530
8-Jan-24,501,10:38,Monday,BAY AND ADELAIDE,Investigation,8,16,S,7008
8-Jan-24,506,10:47,Monday,COLLEGE AND LANSDOWNE,General Delay,12,22,E,4425
8-Jan-24,505,11:46,Monday,RACETRACK LOOP,Cleaning - Unsanitary,10,20,S,4457
8-Jan-24,501,12:31,Monday,WELLINGTON AND SCOTT S,Held By,20,30,W,4540
8-Jan-24,505,13:41,Monday,COXWELL AND DUNDAS,Collision - TTC Involved,10,20,S,4554
8-Jan-24,510,14:57,Monday,SPADINA AND RICHMOND,Security,8,18,N,4570
8-Jan-24,511,15:43,Monday,CNE LOOP,Operations,10,20,,4420
8-Jan-24,501,16:01,Monday,QUEEN AND KINGSTON,Cleaning - Unsanitary,10,20,E,4407
8-Jan-24,510,16:44,Monday,QUEENS QUAY AND HARBOU,Operations,9,19,N,4437
8-Jan-24,501,17:20,Monday,QUEEN AND JAMISON,Investigation,20,30,E,4583
8-Jan-24,508,17:30,Monday,KING AND DUNN,Operations,20,40,W,4514
8-Jan-24,510,18:36,Monday,SPADINA STATION,Operations,10,20,S,4437
8-Jan-24,501,18:48,Monday,MCCAUL LOOP,Emergency Services,110,120,N,4419
8-Jan-24,503,18:51,Monday,QUEEN AND KINGSTON,Operations,10,20,E,4536
8-Jan-24,506,19:12,Monday,MAIN STREET STATION,Operations,10,20,S,4598
8-Jan-24,503,20:01,Monday,KING AND JARVIS,Mechanical,10,20,E,4513
8-Jan-24,510,20:44,Monday,UNION STATION,General Delay,9,19,N,4404
8-Jan-24,504,20:56,Monday,SHAW AND QUEEN,Operations,10,20,N,4535
8-Jan-24,503,21:22,Monday,KING AND RIVER,General Delay,10,20,E,4587
8-Jan-24,510,21:27,Monday,UNION STATION,Operations,12,22,N,4561
8-Jan-24,510,21:50,Monday,SPADINA AND QUEEN,Operations,9,19,S,4585
8-Jan-24,503,23:55,Monday,KINGSTON RD LOOP,Security,10,20,E,4445
8-Jan-24,306,01:05,Monday,COLLEGE AND ELIZABETH,Diversion,10,20,W,4531
8-Jan-24,999,01:17,Monday,LAKE SHORE AND FORTIET,Operations,7,27,E,8134
8-Jan-24,506,01:24,Monday,COLLEGE AND ELIZABETH,Diversion,0,0,W,4531
8-Jan-24,999,01:36,Monday,LONG BRANCH LOOP,Operations,6,26,S,8103
9-Jan-24,504,02:48,Tuesday,DISTILLERY LOOP,Emergency Services,10,20,N,4559
9-Jan-24,510,03:00,Tuesday,SPADINA STATION,Diversion,22,37,W,4453
9-Jan-24,306,05:10,Tuesday,DUNDAS WEST STATION,Security,0,0,,4458
9-Jan-24,505,05:20,Tuesday,BLOOR AND DUNDAS,Held By,11,26,W,4423
9-Jan-24,505,05:56,Tuesday,DUNDAS AND YONGE,Diversion,44,54,E,4423
9-Jan-24,505,07:13,Tuesday,DUNDAS AND MCCAUL ST,Held By,22,32,E,4584
9-Jan-24,,08:35,Tuesday,KING AND DUFFERIN,Held By,63,83,W,4485
9-Jan-24,501,08:36,Tuesday,BROADVIEW AND QUEEN,Diversion,15,24,,0
9-Jan-24,501,08:38,Tuesday,QUEEN AND BROADVIEW,General Delay,9,18,E,8334
9-Jan-24,504,08:38,Tuesday,BROADVIEW STATION,Emergency Services,10,20,W,8771
9-Jan-24,510,08:47,Tuesday,SPADINA AND SUSEX,Security,0,0,N,4481
9-Jan-24,504,08:48,Tuesday,BROADVIEW STATION,Cleaning - Unsanitary,10,20,S,8796
9-Jan-24,506,08:51,Tuesday,GERRARD AND PARLIAMENT,Security,7,17,W,4479
9-Jan-24,505,08:54,Tuesday,BROADVIEW AND GERRARD,Security,0,0,S,4449
9-Jan-24,501,09:13,Tuesday,KING AND YONGE,Security,20,30,E,4535
9-Jan-24,503,09:16,Tuesday,KING AND YONGE,Held By,20,30,E,4536
9-Jan-24,504,09:21,Tuesday,KING AND BAY,Security,15,19,W,4499
9-Jan-24,508,09:27,Tuesday,KING AND BATHURST,Diversion,15,35,E,4601
9-Jan-24,501,10:10,Tuesday,CHURCH AND LOMBARD,Mechanical,9,18,W,8320
9-Jan-24,501,10:53,Tuesday,QUEEN AND FULLER AVE,Diversion,15,24,W,4484
9-Jan-24,501,10:55,Tuesday,QUEEN AND LANSDOWNE,Held By,15,24,W,4484
9-Jan-24,505,11:59,Tuesday,DUNDAS AND YONGE,Held By,13,23,W,4482
9-Jan-24,505,12:01,Tuesday,DUNDAS AND BOND,Held By,44,54,,4482
9-Jan-24,503,13:31,Tuesday,NEVILLE PARK LOOP,Security,39,49,,4544
9-Jan-24,504,13:47,Tuesday,BLOOR AND BROADVIEW,Cleaning - Unsanitary,10,20,,8808
9-Jan-24,501,14:17,Tuesday,MUNRO AND GERRARD,Operations,8,16,S,8175
9-Jan-24,503,15:01,Tuesday,KINGSTON LOOP,Collision - TTC Involved,10,20,E,4455
9-Jan-24,501,15:04,Tuesday,GERRARD AND MUNRO,Mechanical,5,10,W,7098
9-Jan-24,501,15:18,Tuesday,GERRARD AND ST MATHEWS,Mechanical,5,10,W,7098
9-Jan-24,505,15:47,Tuesday,QUEEN AND KINGSTON,Cleaning - Unsanitary,10,20,S,4538
9-Jan-24,505,15:55,Tuesday,KINGSTON ROAD LOOP,Security,10,20,E,4538
9-Jan-24,504,16:02,Tuesday,KING AND RIVER,Mechanical,5,10,E,8628
9-Jan-24,512,16:18,Tuesday,ST CLAIR AND CALEDONIA,Mechanical,3,7,E,8715
9-Jan-24,504,17:56,Tuesday,DUFFERIN AND KING,Operations,10,20,E,3349
9-Jan-24,509,18:11,Tuesday,FLEET LOOP,Emergency Services,10,20,E,4595
9-Jan-24,508,19:13,Tuesday,RONCESVALLES YARD,Collision - TTC Involved,20,40,N,4519
9-Jan-24,512,21:02,Tuesday,ST CLAIR AND DUFFERIN,Emergency Services,3,6,E,8178
9-Jan-24,505,21:33,Tuesday,KINGSTON LOOP,Emergency Services,0,0,E,4482
9-Jan-24,505,21:54,Tuesday,COXWELL AND ROBBINS,Held By,6,16,N,4417
9-Jan-24,510,22:38,Tuesday,QUEEN AND LESLIE,Emergency Services,20,30,E,4438
9-Jan-24,501,22:44,Tuesday,LESLIE AND QUEEN,Diversion,12,28,,0
9-Jan-24,503,22:45,Tuesday,LESLIE AND QUEEN,Diversion,0,0,,0
9-Jan-24,501,22:47,Tuesday,QUEEN AND SACKVILLE ST,Utilized Off Route,10,20,E,3555
9-Jan-24,511,23:02,Tuesday,CNE LOOP,Emergency Services,10,20,,4401
9-Jan-24,510,23:31,Tuesday,QUEENS QUAY AND REES S,General Delay,13,23,N,4603
9-Jan-24,506,00:18,Tuesday,UNIVERSITY AND COLLEGE,General Delay,322,332,W,4433
9-Jan-24,505,01:20,Tuesday,KINGSTON LOOP,Security,27,0,W,4447
9-Jan-24,506,01:27,Tuesday,DUNDAS WEST STATION,Security,0,0,S,4510
10-Jan-24,506,02:00,Wednesday,COLLEGE AND OSSINGTON,Operations,10,20,E,4588
10-Jan-24,506,02:02,Wednesday,SPADINA AND COLLEGE,Operations,10,20,W,4553
10-Jan-24,505,02:05,Wednesday,DUNDAS WEST STATION,Emergency Services,10,20,,4531
10-Jan-24,505,02:26,Wednesday,DUNDAS WEST STATON,Emergency Services,7,17,S,4584
10-Jan-24,310,03:01,Wednesday,SPADINA AND COLLEGE,Diversion,322,332,,0
10-Jan-24,511,05:03,Wednesday,QUEEN AND JONES,General Delay,10,20,W,4544
10-Jan-24,501,05:05,Wednesday,QUEEN AND JONES,Diversion,132,142,W,4561
10-Jan-24,504,05:06,Wednesday,QUEEN AND JONES,Diversion,10,15,B,4528
10-Jan-24,503,05:10,Wednesday,QUEEN AND JONES,Diversion,132,142,W,4430
10-Jan-24,504,05:10,Wednesday,QUEEN AND BROADVIEW,Utilized Off Route,10,20,W,8714
10-Jan-24,5101,05:10,Wednesday,QUEEN AND BROADVIEW,Utilized Off Route,9,18,W,7054
10-Jan-24,310,05:41,Wednesday,UNION TUNNEL,Security,46,76,N,4494
10-Jan-24,510,05:42,Wednesday,SPADINA STATION,Diversion,15,23,S,4420
10-Jan-24,501,06:35,Wednesday,WILSON GARAGE,Utilized Off Route,9,18,N,7010
10-Jan-24,501,06:52,Wednesday,HUMBER LOOP,Mechanical,10,20,W,4517
10-Jan-24,501,07:20,Wednesday,RONCESVALLES YARD,Held By,5,13,W,4506
10-Jan-24,508,07:22,Wednesday,RONCESVALLES YARD,Held By,3,23,W,4492
10-Jan-24,510,08:13,Wednesday,FLEET LOOP,Security,8,16,S,4407
10-Jan-24,505,08:26,Wednesday,DUNDAS WEST STATION,Cleaning - Unsanitary,10,20,E,4539
10-Jan-24,504,08:59,Wednesday,KING AND PRINCESS,Collision - TTC Involved,45,49,E,4456
10-Jan-24,503,09:09,Wednesday,KING AND PRINCESS,Diversion,29,39,E,4563
10-Jan-24,504,09:20,Wednesday,BROADVIEW STATION,Utilized Off Route,10,20,W,8825
10-Jan-24,508,09:22,Wednesday,KING AND CHURCH,Diversion,20,40,E,4530
10-Jan-24,510,09:28,Wednesday,SPADINA AND WILCOX,Security,48,56,S,4597
10-Jan-24,501,10:04,Wednesday,QUEEN AND SPADINA,Utilized Off Route,9,18,E,8329
10-Jan-24,501,10:11,Wednesday,QUEEN AND SPADINA,Utilized Off Route,9,18,E,8365
10-Jan-24,503,10:18,Wednesday,QUEEN AND KINGSTON,General Delay,0,0,S,4445
10-Jan-24,501,11:15,Wednesday,NEVILLE LOOP,Cleaning - Unsanitary,10,20,W,4490
10-Jan-24,504,11:39,Wednesday,DISTILLERY LOOP,Mechanical,5,10,W,4412
10-Jan-24,505,11:46,Wednesday,DUNDAS AND PARLIAMENT,Rail/Switches,0,0,W,4410
10-Jan-24,512,12:09,Wednesday,ST CLAIR AND BATHURST,Emergency Services,5,10,E,8774
10-Jan-24,512,12:58,Wednesday,ST CLAIR STATION,Investigation,5,10,,8751
10-Jan-24,507,13:53,Wednesday,LONG BRANCH LOOP,Mechanical,10,20,W,4564
10-Jan-24,510,14:38,Wednesday,UNION STATION,Operations,9,19,W,4557
10-Jan-24,501,14:48,Wednesday,WILSON AND STADACONA,Mechanical,5,10,W,8386
10-Jan-24,506,15:09,Wednesday,BROADVIEW AND GERRARD,Mechanical,10,20,W,4514
10-Jan-24,507,17:03,Wednesday,LONG BRANCH LOOP,Operations,10,20,E,4566
10-Jan-24,505,17:26,Wednesday,DUNDAS AND YONGE,Security,5,15,E,4488
10-Jan-24,507,17:43,Wednesday,LONG BRANCH LOOP,Operations,21,31,E,4566
10-Jan-24,510,18:04,Wednesday,UNION STATION,General Delay,10,20,N,4600
10-Jan-24,509,18:09,Wednesday,EXHIBITION LOOP,Operations,10,20,E,4581
10-Jan-24,510,18:38,Wednesday,SPADINA AND BREMNER,Operations,10,20,S,4464
10-Jan-24,507,19:22,Wednesday,LAKESHORE AND PARKLAWN,Security,10,20,E,4458
10-Jan-24,501,22:28,Wednesday,YORK AND WELLINGTON,Security,50,60,W,4543
10-Jan-24,510,23:36,Wednesday,SPADINA AND KING,Operations,9,19,S,4554
10-Jan-24,509,23:40,Wednesday,EXHIBITION LOOP,Emergency Services,10,20,E,4510
10-Jan-24,505,00:31,Wednesday,DUNDAS AND RONCESVALLE,Cleaning - Unsanitary,10,20,W,4558
10-Jan-24,506,00:41,Wednesday,COLLEGE AND BEVERLEY,Overhead,12,22,E,4583
10-Jan-24,510,01:20,Wednesday,SPADINA AND COLLEGE,General Delay,8,16,N,4554
11-Jan-24,501,04:25,Thursday,WOLSELEY LOOP,Mechanical,5,10,N,7087
11-Jan-24,504,05:14,Thursday,BROADVIEW STATION,Operations,5,10,W,8829
11-Jan-24,512,07:23,Thursday,ST CLAIR AND DUFFERIN,Collision - TTC Involved,5,10,E,8685
11-Jan-24,503,07:48,Thursday,QUEEN AND CARROLL,Emergency Services,16,26,W,4476
11-Jan-24,507,08:28,Thursday,LAKESHORE AND BROOKERS,Held By,65,75,W,4446
11-Jan-24,501,08:55,Thursday,NEVILLE PARK LOOP,Mechanical,10,20,E,4595
11-Jan-24,512,09:23,Thursday,ST CLAIR STATION,Emergency Services,18,23,,8714
11-Jan-24,506,09:26,Thursday,COLLEGE AND YONGE,General Delay,11,20,W,4550
11-Jan-24,510,09:41,Thursday,SPADINA AND NASSAU,General Delay,18,23,N,4539
11-Jan-24,506,10:26,Thursday,GERRARD AND PARLIAMENT,General Delay,10,19,E,4584
11-Jan-24,512,10:44,Thursday,LANSDOWNE AND ST. CLAI,Mechanical,5,10,E,8828
11-Jan-24,504,12:41,Thursday,KING AND JOE SHUSTER W,Operations,10,20,W,4452
11-Jan-24,506,13:01,Thursday,GERRARD AND NORWOOD,Emergency Services,30,39,W,4429
11-Jan-24,512,14:06,Thursday,ST CLAIR STATION,Mechanical,5,10,E,8691
11-Jan-24,512,14:18,Thursday,ST. CLAIR AND YONGE,Collision - TTC Involved,5,10,W,8685
11-Jan-24,510,14:39,Thursday,QUEENS QUAY AND FERRY,General Delay,9,19,,4556
11-Jan-24,510,15:07,Thursday,SPADINA STATION,Operations,16,26,S,4528
11-Jan-24,504,15:19,Thursday,BROADVIEW STATION,Cleaning - Unsanitary,6,12,W,8761
11-Jan-24,505,16:56,Thursday,KINGSTON LOOP,Security,10,20,,4425
11-Jan-24,501,16:56,Thursday,CHURCH AND QUEEN,Overhead,14,24,E,4557
11-Jan-24,510,17:39,Thursday,SPADINA AND SULLIVAN,Operations,9,19,S,4528
11-Jan-24,507,18:33,Thursday,LAKE SHORE AND THIRTY,Mechanical,10,20,W,4564
11-Jan-24,501,18:39,Thursday,PARLIAMENT AND QUEEN,Security,10,20,N,4442
11-Jan-24,501,18:57,Thursday,HUMBER LOOP,Security,10,20,W,4489
11-Jan-24,505,19:31,Thursday,QUEEN AND COXWELL,Operations,10,20,E,4439
11-Jan-24,501,19:33,Thursday,HUMBERLOOP,Cleaning - Unsanitary,10,20,E,4560
11-Jan-24,510,19:33,Thursday,HUMBER LOOP,Cleaning - Unsanitary,10,20,E,4560
11-Jan-24,506,19:44,Thursday,FLEET AND BATHURST,General Delay,0,0,W,4590
11-Jan-24,501,19:53,Thursday,WELLINGTON AND BAY,Collision - TTC Involved,10,20,W,4490
11-Jan-24,504,20:40,Thursday,DISTILLERY LOOP,Mechanical,10,20,W,4402
11-Jan-24,506,20:42,Thursday,GERRARD AND BROADVIEW,Cleaning - Unsanitary,10,20,E,4473
11-Jan-24,506,22:52,Thursday,MAIN STREET STATION,General Delay,0,0,W,4465
11-Jan-24,510,23:30,Thursday,SPADINA AND COLLEGE,General Delay,0,0,S,4600
11-Jan-24,510,23:30,Thursday,SPADINA AND COLLEGE,General Delay,0,0,S,4600
11-Jan-24,507,00:00,Thursday,SUNNYSIDE LOOP,Emergency Services,10,20,W,4485
11-Jan-24,501,01:11,Thursday,KINGSTON LOOP,Security,10,20,,4605
12-Jan-24,301,03:41,Friday,NEVILLE LOOP,Operations,15,32,E,8800
12-Jan-24,501,05:21,Friday,1628 QUEEN ST E,Mechanical,10,20,,4581
12-Jan-24,510,05:29,Friday,SPADINA STATION,Emergency Services,10,40,S,4532
12-Jan-24,506,05:30,Friday,YONGE AND COLLEGE,Mechanical,10,20,S,4519
12-Jan-24,506,05:53,Friday,LESLIE AND EASTERN,Security,0,0,S,4598
12-Jan-24,504,05:59,Friday,LESLIE CARHOUSE,Mechanical,0,0,,4412
12-Jan-24,510,06:45,Friday,QUEENS QUAY AND REESE,General Delay,9,19,W,4483
12-Jan-24,506,07:24,Friday,LANSDOWNE LOOP,Mechanical,0,0,E,4519
12-Jan-24,500,07:48,Friday,SHAW AND WHITE SQUIRRE,Emergency Services,0,0,S,4425
12-Jan-24,510,08:07,Friday,SPADINA STATION,Mechanical,10,20,S,4464
12-Jan-24,501,08:34,Friday,WOLSELEY LOOP,Mechanical,5,10,W,7075
12-Jan-24,506,09:48,Friday,LANSDOWNE LOOP,Operations,9,18,E,4515
12-Jan-24,512,09:57,Friday,ST. CLAIR STATION,Operations,5,10,W,8680
12-Jan-24,512,09:58,Friday,ST CLAIR STATION,Investigation,5,10,W,8680
12-Jan-24,509,10:45,Friday,EXHIBITION LOOP,Operations,10,20,,4604
12-Jan-24,,11:33,Friday,LESLIE BARNS DIVISION,General Delay,0,0,,0
12-Jan-24,506,12:18,Friday,MAIN STREET STATION,Mechanical,9,18,,4428
12-Jan-24,510,13:37,Friday,SPADINA AND QUEENS QUA,Cleaning - Unsanitary,10,20,S,4403
12-Jan-24,512,13:38,Friday,ST. CLAIR AND KEELE,Security,5,10,E,8680
12-Jan-24,507,13:43,Friday,HUMBER LOOP,Operations,5,15,S,4509
12-Jan-24,501,13:46,Friday,QUEEN AND BOULTON,Security,7,17,W,4597
12-Jan-24,501,14:47,Friday,HUMBER LOOP,Emergency Services,31,41,,4504
12-Jan-24,504,14:55,Friday,PARLIAMENT AND KING,Mechanical,10,20,N,4603
12-Jan-24,512,15:11,Friday,ST CLAIR AND GUNNS,Mechanical,6,12,E,8172
12-Jan-24,501,15:15,Friday,SPADINA AND QUEEN,Utilized Off Route,5,10,W,7055
12-Jan-24,506,15:17,Friday,COXWELL AND LOWER GERR,Cleaning - Unsanitary,10,20,E,4417
12-Jan-24,512,15:22,Friday,ST CLAIR AND LAUGHTON,Mechanical,0,0,E,8172
12-Jan-24,505,15:27,Friday,BROADVIEW AND GERRARD,Mechanical,10,20,E,4565
12-Jan-24,508,16:26,Friday,1296 KING ST,Mechanical,20,40,E,4601
12-Jan-24,510,17:26,Friday,SPADINA AND KING,Cleaning - Unsanitary,10,20,N,4452
12-Jan-24,509,18:13,Friday,SPADINA AND QUEENSWAY,Operations,9,18,E,4450
12-Jan-24,512,18:35,Friday,VAUGHAN AND ST CLAIR,Operations,6,12,E,8086
12-Jan-24,512,18:57,Friday,ST CLAIR AND WESTON,Collision - TTC Involved,0,0,W,8771
12-Jan-24,504,19:16,Friday,RONCESVALLES AND QUEEN,Mechanical,10,20,W,4605
12-Jan-24,505,19:58,Friday,LANSDOWNE AND COLLEGE,Security,0,0,N,4416
12-Jan-24,501,20:10,Friday,QUEEN AND TRILLER,Operations,10,20,E,4466
12-Jan-24,511,20:24,Friday,BATHUST AND CARR STREE,Security,48,58,S,4490
12-Jan-24,506,20:41,Friday,GERRARD AND COXWELL,Operations,10,20,E,4420
12-Jan-24,510,20:41,Friday,BATHURST AND QUEEN,Diversion,14,24,N,4524
12-Jan-24,511,21:01,Friday,BATHURST - NORTH OF CA,Operations,0,0,S,4541
12-Jan-24,504,21:04,Friday,BROADVIEW AND MILLBROO,Operations,8,16,E,8784
12-Jan-24,504,22:27,Friday,16 ERINDALE AVE,General Delay,8,16,W,8782
12-Jan-24,504,22:39,Friday,QUEEN - SPADINA TO SHA,General Delay,0,0,,0
12-Jan-24,509,23:26,Friday,KINGSTON ROAD LOOP,Security,0,0,,4402
12-Jan-24,504,00:01,Friday,BROADVIEW AND QUEEN,Operations,0,0,E,8784
12-Jan-24,506,01:08,Friday,LANSDOWNE LOOP,Security,10,20,,4467
12-Jan-24,509,01:36,Friday,CNE LOOP,Emergency Services,0,0,E,4404
13-Jan-24,310,03:25,Saturday,SPADINA STATION,Cleaning - Unsanitary,15,30,S,4451
13-Jan-24,510,04:11,Saturday,QUEENS QUAY LOOP (SPAD,Security,30,60,,4461
13-Jan-24,505,06:09,Saturday,DUNDAS WEST STATION,General Delay,0,0,W,0
13-Jan-24,501,06:44,Saturday,JACK LAYTON AND BRIDGE,Mechanical,10,20,E,8366
13-Jan-24,509,07:40,Saturday,EXHIBITION LOOP,General Delay,0,0,E,4567
13-Jan-24,512,09:57,Saturday,AVENUE AND ST CLAIR,Collision - TTC Involved,6,12,W,8790
13-Jan-24,501,09:59,Saturday,BATHURST AND WOLSELEY,Investigation,8,16,S,8369
13-Jan-24,512,10:04,Saturday,ST CLAIR STATION,Operations,6,12,W,8827
13-Jan-24,512,11:43,Saturday,ST CLAIR W AND RUSSELL,Collision - TTC Involved,4,8,W,8828
13-Jan-24,510,11:49,Saturday,SPADINA AND COLLEGE,Operations,7,14,S,4417
13-Jan-24,501,12:18,Saturday,MCCAUL LOOP,Cleaning - Unsanitary,10,20,E,4577
13-Jan-24,501,12:56,Saturday,RIVER AND QUEEN,Diversion,0,0,,0
13-Jan-24,509,13:03,Saturday,BATHURST AND FLEET,General Delay,9,17,E,4472
13-Jan-24,510,13:15,Saturday,SPADINA STATION,General Delay,8,16,S,4599
13-Jan-24,505,13:18,Saturday,OSSINGTON AND DUNDAS,Cleaning - Unsanitary,10,20,E,4446
13-Jan-24,510,13:48,Saturday,QUEENS QUAY LOOP,Emergency Services,10,20,N,4501
13-Jan-24,506,14:43,Saturday,COLLEGE AND OSSINGTON,Cleaning - Unsanitary,10,20,E,4528
13-Jan-24,504,15:46,Saturday,BATHURST AND KING,General Delay,10,20,W,4419
13-Jan-24,504,15:46,Saturday,KING AND BATHURST,General Delay,10,20,W,1546
13-Jan-24,501,16:20,Saturday,HUMBER LOOP,Cleaning - Unsanitary,10,20,W,4403
13-Jan-24,501,17:04,Saturday,GERRARD AND ST MATTHEW,Mechanical,5,10,E,8303
13-Jan-24,507,17:17,Saturday,ROYAL YORK AND LAKESHO,Operations,10,20,S,4425
13-Jan-24,501,17:42,Saturday,QUEEN AND CHURCH,Collision - TTC Involved,5,10,E,3529
13-Jan-24,501,18:47,Saturday,WELLINGTON AND YONGE,Diversion,0,0,W,4400
13-Jan-24,510,19:31,Saturday,SPADINA STATION,Emergency Services,0,0,,4473
13-Jan-24,506,20:27,Saturday,LANSDOWNE AND COLLEGE,Mechanical,10,20,E,4428
13-Jan-24,505,21:57,Saturday,DUNDAS AND PARLIAMENT,Mechanical,10,20,S,4563
13-Jan-24,510,22:44,Saturday,SPADINA AND COLLEGE,Security,0,0,N,4555
13-Jan-24,503,23:00,Saturday,KING AND SACKVILLE,Operations,10,20,W,4418
13-Jan-24,501,23:59,Saturday,BROADVIEW AND GERRARD,Security,10,20,N,3529
